timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
00:34:28+00:00,42.32643041666667,-71.09491232833334,38.091,5,12,0.7,327390.2238591593,4688145.772088001
00:34:28.100000+00:00,42.32642965666667,-71.09491140333333,38.107,5,12,0.7,327390.2979988666,4688145.685818569
00:34:28.200000+00:00,42.326429133333335,-71.09491057666666,38.16,5,12,0.7,327390.36468338344,4688145.626028708
00:34:28.300000+00:00,42.326428555,-71.09490954666667,38.186,5,12,0.7,327390.4479717787,4688145.55971885
00:34:28.400000+00:00,42.32642816,-71.09490855,38.188,5,12,0.7,327390.52901499957,4688145.513834387
00:34:28.500000+00:00,42.32642761,-71.09490773333333,38.144,5,12,0.7,327390.5948026029,4688145.451103698
00:34:28.600000+00:00,42.32642709,-71.09490631,38.128,5,12,0.7,327390.7106605217,4688145.39047302
00:34:28.700000+00:00,42.32642647166666,-71.09490492333333,38.157,5,12,0.75,327390.8232282243,4688145.318997605
00:34:28.800000+00:00,42.326425873333335,-71.09490383,38.211,5,12,0.7,327390.911680482,4688145.250338373
00:34:28.900000+00:00,42.32642551166666,-71.09490307166666,38.181,5,12,0.75,327390.973176631,4688145.208639029
00:34:29+00:00,42.32642483833333,-71.09490178666667,38.194,5,12,0.75,327391.0772167572,4688145.131262635
00:34:29.100000+00:00,42.3264243,-71.094901015,38.18,5,12,0.75,327391.13932835823,4688145.069918773
00:34:29.200000+00:00,42.32642361166667,-71.09489990166666,38.164,5,12,0.75,327391.22918243066,4688144.99122515
00:34:29.300000+00:00,42.32642264333333,-71.09489846,38.214,5,12,0.7,327391.3453247787,4688144.8807733385
00:34:29.400000+00:00,42.32642209833333,-71.09489789,38.259,5,12,0.7,327391.39080117055,4688144.819098485
00:34:29.500000+00:00,42.326421878333335,-71.09489711166667,38.246,5,12,0.75,327391.45433275646,4688144.793089543
00:34:29.600000+00:00,42.32642138333333,-71.09489629666666,38.247,2,12,0.75,327391.52013347286,4688144.736469565
00:34:29.700000+00:00,42.32642104,-71.094895355,38.205,2,12,0.7,327391.59678611485,4688144.696433922
00:34:29.800000+00:00,42.32642049166667,-71.094894115,38.192,2,12,0.7,327391.6974602168,4688144.633029146
00:34:29.900000+00:00,42.32642007333333,-71.09489302833333,38.172,2,12,0.75,327391.78585547855,4688144.584371055
00:34:30+00:00,42.32641992,-71.09489264166666,38.146,2,12,0.75,327391.81729676144,4688144.566559829
00:34:30.100000+00:00,42.32641964,-71.09489186,38.098,2,12,0.75,327391.88093890814,4688144.533881588
00:34:30.200000+00:00,42.32641923166667,-71.09489083,38.086,2,12,0.75,327391.9646922886,4688144.48644893
00:34:30.300000+00:00,42.326418545,-71.094889685,38.07,2,12,0.75,327392.05716021423,4688144.407876122
00:34:30.400000+00:00,42.32641785333333,-71.09488857,38.042,5,12,0.7,327392.1471425227,4688144.328808986
00:34:30.500000+00:00,42.32641683666667,-71.09488724666667,38.081,5,12,0.7,327392.2534022416,4688144.21323031
