timestamp,latitude,longitude,altitude,fix_quality,num_satellites,hdop,UTM_X,UTM_Y
04:31:46.100000+00:00,42.326767065,-71.09574235833334,37.83,5,12,0.66,327322.7519806642,4688184.839193723
04:31:46.200000+00:00,42.32676706,-71.09574235666666,37.829,5,12,0.66,327322.75210431253,4688184.838635129
04:31:46.300000+00:00,42.326767061666665,-71.09574235166667,37.83,5,12,0.66,327322.7525208606,4688184.838810047
04:31:46.400000+00:00,42.326767085,-71.09574238166667,37.83,5,12,0.66,327322.75011277216,4688184.841461944
04:31:46.500000+00:00,42.32676706666667,-71.09574235833334,37.828,5,12,0.66,327322.7519852245,4688184.839378793
04:31:46.600000+00:00,42.32676706833333,-71.09574237833333,37.827,5,12,0.66,327322.7503418298,4688184.839604472
04:31:46.700000+00:00,42.32676705333333,-71.09574233,37.828,5,12,0.66,327322.7542833475,4688184.837840704
04:31:46.800000+00:00,42.32676705333333,-71.09574232333334,37.828,5,12,0.66,327322.75483266445,4688184.8378271675
04:31:46.900000+00:00,42.32676704666667,-71.0957423,37.828,5,12,0.66,327322.75673703884,4688184.837039512
04:31:47+00:00,42.32676705,-71.09574230666666,37.827,5,12,0.66,327322.75619684043,4688184.837423188
04:31:47.100000+00:00,42.326767045,-71.09574228666666,37.827,5,12,0.66,327322.7578311146,4688184.83682737
04:31:47.200000+00:00,42.32676705166666,-71.09574229666667,37.826,5,12,0.66,327322.7570253782,4688184.837587954
04:31:47.300000+00:00,42.32676705333333,-71.09574229,37.825,5,12,0.66,327322.7575792576,4688184.837759489
04:31:47.400000+00:00,42.32676705166666,-71.09574226166667,37.829,5,12,0.66,327322.7599093006,4688184.837516892
04:31:47.500000+00:00,42.32676705,-71.09574229333333,37.826,5,12,0.66,327322.7572954785,4688184.837396116
04:31:47.600000+00:00,42.32676707,-71.09574231166667,37.826,5,12,0.66,327322.7558395742,4688184.839654185
04:31:47.700000+00:00,42.32676706666667,-71.09574230833333,37.825,5,12,0.66,327322.7561051141,4688184.839277275
04:31:47.800000+00:00,42.326767055,-71.09574229333333,37.825,5,12,0.66,327322.75730915944,4688184.837951328
04:31:47.900000+00:00,42.32676705333333,-71.095742285,37.823,5,12,0.66,327322.75799124525,4688184.837749338
04:31:48.100000+00:00,42.32676705166666,-71.09574227666667,37.823,5,12,0.66,327322.7586733353,4688184.837547347
04:31:48.200000+00:00,42.32676704333333,-71.095742275,37.821,5,12,0.66,327322.7587878632,4688184.836618612
04:31:48.300000+00:00,42.32676705333333,-71.09574225666667,37.821,5,12,0.66,327322.7603258507,4688184.837691812
04:31:48.400000+00:00,42.32676704833333,-71.09574224333333,37.82,5,12,0.66,327322.7614108079,4688184.8371095285
04:31:48.500000+00:00,42.326767036666666,-71.09574223166666,37.818,5,12,0.66,327322.76234019257,4688184.835790348
04:31:48.600000+00:00,42.326767061666665,-71.09574226666666,37.818,5,12,0.66,327322.7595246747,4688184.838637467
04:31:48.700000+00:00,42.326767055,-71.09574224666666,37.816,5,12,0.66,327322.76115439064,4688184.837856579
04:31:48.800000+00:00,42.32676703333333,-71.09574221333334,37.818,5,12,0.66,327322.7638416978,4688184.835382984
04:31:48.900000+00:00,42.32676704833333,-71.09574223833333,37.815,5,12,0.66,327322.7618227956,4688184.837099377
04:31:49+00:00,42.32676704166666,-71.09574221166666,37.813,5,12,0.66,327322.7640018306,4688184.836304951
04:31:49.100000+00:00,42.326767061666665,-71.09574223,37.812,5,12,0.66,327322.76254592626,4688184.83856302
04:31:49.200000+00:00,42.326767055,-71.09574223166666,37.81,5,12,0.66,327322.76239035587,4688184.837826123
04:31:49.300000+00:00,42.32676705333333,-71.09574221333334,37.81,5,12,0.66,327322.7638964213,4688184.837603829
04:31:49.500000+00:00,42.32676704666667,-71.09574219666666,37.809,5,12,0.66,327322.76525147876,4688184.836829708
04:31:49.600000+00:00,42.326767055,-71.09574217833334,37.81,5,12,0.66,327322.76678490406,4688184.837717837
04:31:49.700000+00:00,42.32676704833333,-71.09574218666667,37.807,5,12,0.66,327322.7660800145,4688184.836994475
04:31:49.800000+00:00,42.32676704833333,-71.09574219166667,37.806,5,12,0.66,327322.76566802675,4688184.837004627
04:31:49.900000+00:00,42.32676704833333,-71.09574219,37.805,5,12,0.66,327322.7658053561,4688184.837001243
04:31:50+00:00,42.326767035,-71.09574216833333,37.805,5,12,0.66,327322.767554158,4688184.835476688
04:31:50.100000+00:00,42.32676704333333,-71.09574217166667,37.805,5,12,0.66,327322.7673023009,4688184.836408808
04:31:50.200000+00:00,42.32676704333333,-71.09574218666667,37.805,5,12,0.66,327322.7660663336,4688184.836439264
04:31:50.300000+00:00,42.32676705333333,-71.09574219333334,37.804,5,12,0.66,327322.76554437843,4688184.837563222
04:31:50.400000+00:00,42.32676704166666,-71.09574217833334,37.803,5,12,0.66,327322.7667484216,4688184.836237273
04:31:50.500000+00:00,42.326767045,-71.09574218166667,37.804,5,12,0.66,327322.7664828837,4688184.836614183
04:31:50.600000+00:00,42.32676704333333,-71.09574218333333,37.802,5,12,0.66,327322.76634099416,4688184.836432496
04:31:50.700000+00:00,42.32676703833334,-71.09574216,37.802,5,12,0.63,327322.7682499289,4688184.835829911
04:31:50.800000+00:00,42.32676703,-71.09574217166667,37.802,5,12,0.66,327322.76726581855,4688184.834928245
04:31:50.900000+00:00,42.32676704166666,-71.09574218666667,37.8,5,12,0.63,327322.76606177335,4688184.8362541925
